CustomerID,Age,Gender,MonthlyCharges,TotalCharges,TechSupport,Tenure,PaperlessBilling,Churn,AverageMonthlyCharges,CustomerLifetimeValue,ContractValue,HighValueCustomer,LongTermCustomer,TotalServicesUsed,MonthlyCharges_Tenure_Interaction,LogTotalCharges,MonthlyCharges_Squared,ContractType_One year,ContractType_Two year,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-72,TenureGroup_72+
123,56.0,Female,44.21898535254563,652.4609550519289,Yes,13,No,0,50.18930423476376,978.6914325778932,574.8468095830932,0,0,2,574.8468095830932,6.482282783845401,1955.318665608645,True,False,False,False,False,True,False,True,False,False,False
124,23.0,Female,73.34086208338289,4437.498404000316,No,61,No,0,72.74587547541502,6656.247606000475,4473.792587086356,1,1,1,4473.792587086356,8.39807140092744,5378.88205113379,False,True,True,False,False,False,False,False,False,True,False
125,47.0,Male,54.27922926751241,476.45819095821713,Yes,9,No,0,52.93979899535746,714.6872864373257,488.5130634076117,0,0,2,488.5130634076117,6.168476597884655,2946.234729875176,False,False,False,False,True,False,False,False,False,False,False
126,66.0,Female,76.44040959310428,557.138091370081,No,7,Yes,0,79.59115591001158,835.7071370551216,535.0828671517299,0,0,1,535.0828671517299,6.324606407337904,5843.136218761549,False,False,True,False,False,True,False,False,False,False,False
127,28.0,Female,32.39273004352364,57.1133417212716,No,2,Yes,0,28.5566708606358,85.6700125819074,64.78546008704728,0,0,1,64.78546008704728,4.062395271252896,1049.288959672599,False,False,False,False,False,True,False,False,False,False,False
128,33.0,Male,36.48319670896305,703.0034064487046,No,19,No,1,37.00017928677393,1054.505109673057,693.1807374702979,0,0,1,693.1807374702979,6.556783194851882,1331.0236421048924,False,False,True,False,False,True,False,True,False,False,False
129,41.0,Male,41.16961212962012,1561.4906850776315,No,36,No,0,43.37474125215643,2342.2360276164472,1482.1060366663244,0,0,1,1482.1060366663244,7.354036420042471,1694.936962903364,True,False,False,False,False,False,False,False,True,False,False
130,33.0,Female,77.91423064833907,3642.7578382046377,No,47,No,0,77.5054859192476,5464.1367573069565,3661.9688404719363,1,0,1,3661.9688404719363,8.200770801233267,6070.627337522579,True,False,True,False,False,True,False,False,True,False,False
131,21.0,Male,55.44100265051374,1442.5608807388433,No,27,No,0,53.42818076810531,2163.8413211082648,1496.9070715638709,0,0,1,1496.9070715638709,7.2748681739939025,3073.7047748942714,True,False,True,False,False,False,True,False,True,False,False
132,40.0,Female,62.90157292601533,1914.818807719372,No,29,Yes,0,66.02823474894386,2872.228211579058,1824.1456148544444,1,0,1,1824.1456148544444,7.557900386062818,3956.6078765668244,True,False,True,False,False,False,False,False,True,False,False
133,27.0,Male,81.90946120624352,1992.1652798000785,Yes,24,No,1,83.0068866583366,2988.2479197001176,1965.8270689498445,1,0,2,1965.8270689498445,7.597479246929863,6709.159835097113,True,False,False,False,False,True,False,True,False,False,False
134,45.0,Female,33.09152230390929,261.5695602852196,Yes,5,No,0,52.31391205704392,392.3543404278294,165.45761151954645,0,0,2,165.45761151954645,5.570516038490357,1095.0488483901258,False,False,True,False,False,False,False,False,False,False,False
135,28.0,Female,54.89932008179003,152.98013569252527,Yes,2,Yes,1,76.49006784626263,229.4702035387879,109.79864016358006,0,0,2,109.79864016358006,5.036823605084256,3013.935345442834,False,False,True,False,False,True,False,False,False,False,False
136,58.0,Female,107.93208137147856,2308.3260705718567,No,22,No,0,104.92391229872077,3462.489105857785,2374.505790172528,1,0,1,2374.505790172528,7.744711016608992,11649.33418917947,True,False,True,False,False,True,False,True,False,False,False
137,30.0,Male,69.10802656009554,101.3772601479396,No,1,Yes,1,101.3772601479396,152.0658902219094,69.10802656009554,0,0,1,69.10802656009554,4.628664619076688,4775.919335030871,False,False,True,False,False,True,False,False,False,False,False
138,36.0,Female,55.88029669002179,677.2464536761555,Yes,13,Yes,0,52.09588105201196,1015.8696805142332,726.4438569702833,0,0,2,726.4438569702833,6.519510722887193,3122.6075581648597,False,False,True,False,False,False,False,True,False,False,False
139,49.0,Male,93.3753783402224,467.2484818230953,Yes,5,Yes,0,93.44969636461906,700.8727227346429,466.87689170111196,0,0,2,466.87689170111196,6.14899909908316,8718.961280179674,False,False,True,False,True,False,False,False,False,False,False
140,25.0,Female,71.10460872962223,2058.247932978657,No,29,Yes,0,70.97406665443644,3087.3718994679857,2062.0336531590447,1,0,1,2062.0336531590447,7.630096114046983,5055.865382592669,True,False,True,False,False,True,False,False,True,False,False
141,42.0,Female,20.0,199.1168097683472,No,14,Yes,1,14.222629269167657,298.6752146525208,280.0,0,0,0,280.0,5.2989012448996275,400.0,False,False,False,True,False,True,False,True,False,False,False
142,55.0,Female,52.88553390556267,1228.6122892554145,Yes,24,No,0,51.192178718975605,1842.9184338831217,1269.252813733504,0,0,2,1269.252813733504,7.1144541866892546,2796.8796964764183,True,False,False,False,True,False,False,True,False,False,False
143,20.0,Female,40.1283678592585,1835.7791829560704,No,43,Yes,0,42.69253913851327,2753.668774434106,1725.5198179481156,1,0,1,1725.5198179481156,7.51576887274007,1610.2859070479708,True,False,False,False,False,False,False,False,True,False,False
144,42.0,Female,49.65017874223843,359.47012143772724,Yes,7,Yes,0,51.35287449110389,539.2051821565908,347.551251195669,0,0,2,347.551251195669,5.887409072396232,2465.140249136225,False,False,True,False,False,True,False,False,False,False,False
145,43.0,Male,20.0,371.2201932668524,No,19,No,0,19.537904908781705,556.8302899002786,380.0,0,0,0,380.0,5.919485596543162,400.0,True,False,False,True,False,False,False,True,False,False,False
146,49.0,Male,20.0,450.6445109970463,No,18,Yes,0,25.03580616650257,675.9667664955693,360.0,0,0,0,360.0,6.112895390299476,400.0,True,False,False,True,True,False,False,True,False,False,False
147,25.0,Male,70.2138662359296,1875.962622866641,No,27,Yes,0,69.48009714320891,2813.9439342999613,1895.7743883700991,1,0,1,1895.7743883700991,7.537410123157892,4929.987011797015,True,False,True,False,False,True,False,False,True,False,False
148,24.0,Female,77.08813134948677,3233.1304985799884,No,42,No,0,76.97929758523782,4849.695747869982,3237.7015166784445,1,0,1,3237.7015166784445,8.081515391388479,5942.579994955725,True,False,True,False,False,True,False,False,True,False,False
149,46.0,Female,87.06120912103222,1703.7031161057546,No,19,No,0,89.6685850581976,2555.554674158632,1654.162973299612,0,0,1,1654.162973299612,7.44114624910485,7579.6541336161035,False,False,True,False,False,True,False,True,False,False,False
150,43.0,Male,92.55849971033656,3497.186199061972,Yes,38,No,0,92.03121576478873,5245.779298592957,3517.2229889927894,1,0,2,3517.2229889927894,8.159999884311093,8567.075868628373,True,False,True,False,False,False,False,False,True,False,False
151,43.0,Female,61.885269967354965,24.559232999729907,Yes,1,Yes,0,24.559232999729907,36.83884949959486,61.885269967354965,0,0,2,61.885269967354965,3.2409986212237967,3829.7866389324063,False,False,True,False,False,True,False,False,False,False,False
152,44.0,Female,24.994146079390696,1187.0077753602802,No,52,No,1,22.82707260308231,1780.5116630404204,1299.695596128316,0,1,0,1299.695596128316,7.080033044817233,624.7073382379212,False,True,False,True,True,False,False,False,False,True,False
153,31.0,Female,79.85046892412713,2428.5396209788028,No,31,No,0,78.33998777350976,3642.809431468204,2475.364536647941,1,0,1,2475.364536647941,7.795457061998142,6376.097387402992,False,True,True,False,False,False,False,False,True,False,False
154,42.0,Male,76.55637431631968,3321.179082618585,No,44,No,0,75.48134278678603,4981.768623927877,3368.480469918066,1,0,1,3368.480469918066,8.108376196793277,5860.878448460451,True,False,True,False,False,False,False,False,True,False,False
155,43.0,Male,60.41081178099083,551.6256408023479,No,9,Yes,1,61.29173786692755,827.4384612035219,543.6973060289174,0,0,1,543.6973060289174,6.314680811706645,3649.4661800383,False,False,True,False,False,True,False,False,False,False,False
156,31.0,Male,49.43864375071779,908.8113179772492,No,19,Yes,1,47.83217463038154,1363.216976965874,939.334231263638,0,0,1,939.334231263638,6.813237235130245,2444.179495910387,False,False,True,False,True,False,False,True,False,False,False
157,62.0,Male,80.0400377813312,1788.741743950815,Yes,21,Yes,1,85.17817828337213,2683.112615926222,1680.840793407955,1,0,2,1680.840793407955,7.489826611303406,6406.407648036925,False,False,True,False,False,False,True,True,False,False,False
158,45.0,Male,35.862748756139,269.8832922935107,No,9,Yes,0,29.987032477056744,404.824938440266,322.764738805251,0,0,1,322.764738805251,5.601688072377381,1286.1367483459492,False,False,True,False,False,False,True,False,False,False,False
159,25.0,Female,45.98240851147533,1035.6629130838523,No,21,Yes,1,49.31728157542154,1553.4943696257783,965.6305787409818,0,0,1,965.6305787409818,6.94376209567918,2114.3818925161986,False,False,False,False,True,False,False,True,False,False,False
160,47.0,Female,20.0,210.98764775637747,No,10,Yes,0,21.098764775637747,316.4814716345662,200.0,0,0,1,200.0,5.3565280076744175,400.0,False,False,False,False,True,False,False,False,False,False,False
161,28.0,Female,43.271951532834734,1035.5935870408184,No,23,No,0,45.0258081322095,1553.3903805612276,995.2548852551989,0,0,1,995.2548852551989,6.943695219204363,1872.4617894599983,False,False,True,False,False,False,True,True,False,False,False
162,49.0,Female,52.45732123105151,1820.849901592545,Yes,34,Yes,0,53.55440887036897,2731.2748523888176,1783.5489218557514,1,0,2,1783.5489218557514,7.507607693302652,2751.7705507377273,False,True,True,False,False,False,True,False,True,False,False
163,53.0,Male,66.45086311443927,0.0,No,1,Yes,1,0.0,0.0,66.45086311443927,0,0,1,66.45086311443927,0.0,4415.717208653946,False,False,False,False,False,True,False,False,False,False,False
164,30.0,Male,83.76216048808539,3601.195267038844,No,43,Yes,0,83.74872714043822,5401.7929005582655,3601.7729009876716,1,0,1,3601.7729009876716,8.189298734993606,7016.099529631772,False,True,True,False,True,False,False,False,True,False,False
165,51.0,Female,41.690979742366366,1988.055620771894,No,48,No,0,41.41782543274779,2982.083431157841,2001.1670276335856,1,0,1,2001.1670276335856,7.595415242651968,1738.1377918784028,False,True,False,False,True,False,False,False,True,False,False
166,44.0,Male,60.94054692694626,430.87547068100673,Yes,8,No,0,53.85943383512584,646.31320602151,487.5243754155701,0,0,2,487.5243754155701,6.06813728437606,3713.7502597553394,False,False,False,False,False,True,False,False,False,False,False
167,49.0,Female,28.87622963380397,687.1345834382847,No,23,No,0,29.87541667122977,1030.7018751574271,664.1532815774913,0,0,0,664.1532815774913,6.533984434265757,833.8366378641786,True,False,False,True,False,False,False,True,False,False,False
168,62.0,Female,20.0,105.82701579387356,No,1,No,1,105.82701579387356,158.74052369081036,20.0,0,0,0,20.0,4.671210851409374,400.0,False,False,False,True,False,False,False,False,False,False,False
169,37.0,Female,29.234327836794648,480.27070237848426,No,21,No,0,22.870033446594487,720.4060535677264,613.9208845726876,0,0,1,613.9208845726876,6.176429902606067,854.6459240691864,True,False,False,False,False,True,False,True,False,False,False
170,30.0,Female,65.84175379867771,236.64353140262483,Yes,4,No,1,59.16088285065621,354.96529710393725,263.36701519471086,0,0,2,263.36701519471086,5.4707717836810525,4335.136543285691,False,False,True,False,False,False,False,False,False,False,False
171,29.0,Male,48.531613922417954,665.6859006305882,No,15,Yes,1,44.379060042039214,998.5288509458824,727.9742088362693,0,0,1,727.9742088362693,6.502319021403674,2355.3175499146323,False,False,False,False,False,True,False,True,False,False,False
172,30.0,Female,20.0,343.58889131188465,No,17,No,1,20.211111253640272,515.383336967827,340.0,0,0,0,340.0,5.8423520871026176,400.0,True,False,False,True,False,False,False,True,False,False,False
173,39.0,Male,55.50570189394952,261.2474453122478,Yes,5,Yes,0,52.24948906244956,391.8711679683717,277.52850946974763,0,0,2,277.52850946974763,5.569288505807597,3080.8829427399914,False,False,False,False,False,True,False,False,False,False,False
174,44.0,Female,54.19717781453533,836.8709843947064,No,16,Yes,0,52.30443652466915,1255.3064765920597,867.1548450325653,0,0,1,867.1548450325653,6.730864132059991,2937.3340830603606,True,False,False,False,False,False,False,True,False,False,False
175,43.0,Female,78.90085399788373,1454.69071337836,No,18,Yes,0,80.81615074324222,2182.03607006754,1420.215371961907,0,0,1,1420.215371961907,7.283235784061608,6225.344761595365,False,False,True,False,False,True,False,True,False,False,False
176,49.0,Female,75.57846194334887,308.5444508829015,Yes,3,Yes,0,102.84815029430052,462.8166763243523,226.7353858300466,0,0,2,226.7353858300466,5.735101703404631,5712.103909722234,False,False,True,False,False,True,False,False,False,False,False
177,40.0,Female,60.94764552672474,1473.914134175836,No,22,Yes,0,66.99609700799255,2210.871201263754,1340.8482015879442,0,0,1,1340.8482015879442,7.296355052961335,3714.61549525129,False,False,False,False,False,True,False,True,False,False,False
178,57.0,Male,66.41343944253937,95.84542646164935,No,2,Yes,1,47.92271323082468,143.76813969247402,132.82687888507874,0,0,1,132.82687888507874,4.573116165832954,4410.744938587844,False,False,True,False,False,False,False,False,False,False,False
179,36.0,Female,53.0267766105643,121.06332885135372,No,4,Yes,0,30.265832212838436,181.5949932770306,212.1071064422572,0,0,1,212.1071064422572,4.804539998998718,2811.839037706689,False,False,False,False,False,True,False,False,False,False,False
180,72.0,Male,20.0,387.959821703917,No,18,Yes,0,21.553323427995387,581.9397325558755,360.0,0,0,0,360.0,5.963476052175887,400.0,False,False,False,True,False,False,False,True,False,False,False
181,47.0,Female,41.23251176567074,451.61684265719686,Yes,9,No,0,50.17964918413298,677.4252639857953,371.09260589103667,0,0,2,371.09260589103667,6.115045945625024,1700.1200265061764,False,False,False,False,False,False,True,False,False,False,False
182,29.0,Female,33.382496307620755,1676.4268174254537,No,49,No,0,34.21279219235619,2514.64022613818,1635.742319073417,0,1,0,1635.742319073417,7.425016241918311,1114.3910597283134,False,True,False,True,False,False,False,False,False,True,False
183,27.0,Female,29.124625969470078,371.5636116712163,No,10,No,1,37.15636116712163,557.3454175068244,291.24625969470077,0,0,1,291.24625969470077,5.920407792827306,848.2438378615309,False,False,True,False,False,False,True,False,False,False,False
184,45.0,Male,87.53519978308529,2877.3872593117085,No,33,No,0,87.19355331247601,4316.080888967563,2888.6615928418146,1,0,1,2888.6615928418146,7.964985436877311,7662.411201064655,True,False,True,False,False,True,False,False,True,False,False
185,37.0,Female,20.0,269.5212780113436,No,15,Yes,0,17.968085200756242,404.2819170170154,300.0,0,0,0,300.0,5.600350756972319,400.0,False,False,False,True,False,True,False,True,False,False,False
186,48.0,Female,20.0,1125.7717953700655,No,56,Yes,0,20.10306777446545,1688.6576930550982,1120.0,0,1,0,1120.0,7.027112004955952,400.0,False,True,False,True,False,True,False,False,False,True,False
187,45.0,Female,75.23154968130814,811.0193871260451,No,11,Yes,1,73.72903519327683,1216.5290806890675,827.5470464943895,0,0,1,827.5470464943895,6.6995242156476476,5659.786067451135,False,False,True,False,False,False,False,False,False,False,False
188,39.0,Female,27.65585581473496,420.3366824733066,No,14,Yes,0,30.02404874809333,630.5050237099599,387.1819814062894,0,0,1,387.1819814062894,6.043432234915265,764.8463608454094,False,False,False,False,False,False,False,True,False,False,False
189,29.0,Female,53.67953856107594,585.283774510934,Yes,10,Yes,0,58.5283774510934,877.9256617664009,536.7953856107594,0,0,2,536.7953856107594,6.373803929207104,2881.4928601300385,False,False,True,False,False,True,False,False,False,False,False
190,21.0,Male,53.01720706974016,1059.7311175536572,No,19,Yes,0,55.77532197650827,1589.596676330486,1007.326934325063,0,0,1,1007.326934325063,6.96671368289044,2810.824245475706,False,False,True,False,False,False,False,True,False,False,False
