CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
199,40.0,Male,Month-to-month,56.83773013816611,419.45688564024357,No,Fiber optic,7,Yes,Credit card (automatic),No,59.92241223432051,629.1853284603653
200,26.0,Female,One year,46.338566567621875,851.7026187081149,No,DSL,19,No,Electronic check,No,44.826453616216575,1277.5539280621724
201,44.0,Male,Month-to-month,55.03450690444609,826.9592681349268,Yes,Fiber optic,14,Yes,Mailed check,Yes,59.06851915249477,1240.4389022023902
202,46.0,Male,Two year,43.69603953261757,1072.3874376534955,No,DSL,24,Yes,Electronic check,No,44.682809902228975,1608.5811564802432
203,52.0,Male,One year,45.80069942665648,1106.7510791339485,No,Fiber optic,24,No,Bank transfer (automatic),No,46.114628297247855,1660.1266187009228
204,52.0,Female,Month-to-month,67.704223567309,168.236842170121,No,Fiber optic,3,Yes,Bank transfer (automatic),No,56.078947390040334,252.3552632551815
205,23.0,Male,Month-to-month,39.943965773898604,879.5891255122659,Yes,Fiber optic,21,Yes,Bank transfer (automatic),Yes,41.88519645296505,1319.3836882683988
206,28.0,Male,Month-to-month,46.99798168657794,292.3208750441922,Yes,DSL,6,Yes,Mailed check,No,48.7201458406987,438.48131256628824
207,,Female,Two year,,,Yes,Fiber optic,38,Yes,Bank transfer (automatic),No,44.034309121245606,2509.9556199109998
208,46.0,Female,Month-to-month,22.06816361791404,85.43957735099423,No,No,4,Yes,Electronic check,Yes,21.359894337748557,128.15936602649134
209,46.0,Female,Month-to-month,39.80870658585664,867.4369692650514,No,DSL,21,Yes,Credit card (automatic),Yes,41.30652234595483,1301.155453897577
210,80.0,Female,Month-to-month,22.905803478745373,96.29608737722738,No,No,3,Yes,Electronic check,Yes,32.098695792409124,144.44413106584108
211,46.0,Female,Month-to-month,91.63161456729564,390.8769066595903,Yes,Fiber optic,4,No,Electronic check,No,97.71922666489758,586.3153599893855
212,53.0,Female,One year,101.78893872209416,1633.2495891405604,No,Fiber optic,16,No,Credit card (automatic),No,102.07809932128502,2449.8743837108404
213,51.0,Male,Two year,20.0,1031.2909766650948,No,DSL,49,Yes,Credit card (automatic),No,21.046754625818263,1546.9364649976424
214,47.0,Female,Month-to-month,37.48708859189326,436.7607111095131,No,DSL,10,Yes,Bank transfer (automatic),No,43.67607111095131,655.1410666642697
215,36.0,Male,Two year,20.0,656.8661307837771,No,No,31,No,Electronic check,No,21.18923002528313,985.2991961756657
216,49.0,Female,Month-to-month,79.20655636762966,921.1061126687705,Yes,Fiber optic,12,Yes,Credit card (automatic),Yes,76.75884272239755,1381.6591690031557
217,30.0,Male,Month-to-month,25.24468243768206,502.4799277644794,No,DSL,22,Yes,Bank transfer (automatic),No,22.839996716567246,753.7198916467191
218,37.0,Male,Month-to-month,50.35815186399569,123.87746724340738,No,Fiber optic,3,Yes,Bank transfer (automatic),No,41.29248908113579,185.81620086511106
219,34.0,Female,One year,51.95535803985665,2071.9864429133886,Yes,DSL,38,Yes,Credit card (automatic),Yes,54.525959024036545,3107.979664370083
220,40.0,Female,Two year,71.69776483053334,3312.1819778959016,No,Fiber optic,46,Yes,Electronic check,No,72.00395604121525,4968.272966843852
221,67.0,Male,Two year,77.55236812840187,4992.121283465636,No,Fiber optic,63,Yes,Mailed check,No,79.24002037247041,7488.181925198454
222,18.0,Female,Month-to-month,24.436757268881163,18.42684008950934,No,No,1,No,Bank transfer (automatic),Yes,18.42684008950934,27.64026013426401
223,48.0,Female,Month-to-month,76.77188866231725,1061.8657577477954,No,Fiber optic,14,Yes,Mailed check,Yes,75.84755412484253,1592.7986366216933
224,20.0,Male,Month-to-month,52.90482974947239,1160.2034276561888,No,DSL,22,Yes,Electronic check,No,52.73651943891767,1740.305141484283
225,,Male,Two year,71.11479546652735,3266.671887457593,Yes,Fiber optic,46,Yes,Electronic check,No,71.01460624907811,4900.00783118639
226,53.0,Male,Two year,,4459.261591308926,No,Fiber optic,54,Yes,Bank transfer (automatic),No,82.5789183575727,6688.892386963389
227,40.0,Female,One year,25.213546668715495,547.682706640838,No,Fiber optic,24,No,Electronic check,No,22.82011277670158,821.524059961257
228,27.0,Female,Month-to-month,35.443334869712345,450.3868497955913,No,No,12,Yes,Electronic check,No,37.53223748296594,675.5802746933869
229,31.0,Female,Month-to-month,25.910358982393518,130.47611282704872,No,Fiber optic,3,Yes,Electronic check,Yes,43.49203760901624,195.71416924057309
230,48.0,Female,Month-to-month,33.81257274643262,730.8753744691073,No,DSL,18,Yes,Electronic check,No,40.60418747050596,1096.3130617036609
231,31.0,Male,Month-to-month,20.0,398.3143546654489,No,No,21,Yes,Electronic check,No,18.96735022216423,597.4715319981733
232,42.0,Female,Month-to-month,60.08919336634764,763.5267394193155,Yes,DSL,13,Yes,Electronic check,No,58.73282610917811,1145.2901091289732
233,40.0,Male,Month-to-month,20.0,261.43853527744915,Yes,DSL,15,Yes,Credit card (automatic),No,17.429235685163277,392.15780291617375
234,32.0,Female,Month-to-month,69.43751352116331,750.6615066803114,Yes,Fiber optic,10,Yes,Electronic check,Yes,75.06615066803114,1125.992260020467
235,65.0,Female,Two year,27.923950394157345,710.9241821995895,No,No,24,Yes,Bank transfer (automatic),No,29.621840924982894,1066.3862732993844
236,47.0,Male,One year,89.89036232056954,1753.9605173176644,Yes,Fiber optic,20,No,Bank transfer (automatic),No,87.69802586588322,2630.9407759764968
237,18.0,Female,Month-to-month,39.54005512253812,864.3113634697296,Yes,DSL,23,Yes,Bank transfer (automatic),No,37.578754933466506,1296.4670452045943
238,42.0,Female,Month-to-month,63.983294260899356,943.3918575823859,No,Fiber optic,14,Yes,Electronic check,No,67.38513268445614,1415.0877863735789
239,32.0,Male,Month-to-month,40.757778066610584,467.49536629313684,No,DSL,11,Yes,Credit card (automatic),No,42.49957875392153,701.2430494397053
240,50.0,Female,One year,44.10988019710874,831.8972791985144,No,DSL,18,No,Mailed check,No,46.216515511028575,1247.8459187977717
241,30.0,Male,One year,34.52260173907348,1405.8108491241405,No,DSL,42,No,Electronic check,Yes,33.471686883908106,2108.716273686211
242,38.0,Male,One year,52.21495675058164,1733.6372430748472,No,Fiber optic,35,No,Mailed check,No,49.53249265928135,2600.455864612271
243,46.0,Male,One year,24.34376922028368,856.9712103164877,No,No,37,No,Electronic check,No,23.161384062607777,1285.4568154747317
244,50.0,Male,Month-to-month,51.97423059909113,138.3367976987436,No,DSL,2,Yes,Mailed check,No,69.1683988493718,207.5051965481154
245,25.0,Female,Month-to-month,57.3737976138571,908.7860655257439,Yes,DSL,14,No,Mailed check,No,64.91329039469599,1363.179098288616
246,35.0,Female,Month-to-month,74.28028779401674,424.2085272877201,No,Fiber optic,6,No,Mailed check,Yes,70.70142121462001,636.3127909315801
247,34.0,Female,Month-to-month,84.08677202295192,534.2266542086029,Yes,Fiber optic,5,Yes,Bank transfer (automatic),No,106.84533084172058,801.3399813129043
248,32.0,Male,One year,28.782139981549946,502.0052280793835,No,No,16,No,Credit card (automatic),No,31.37532675496147,753.0078421190753
249,,Female,Month-to-month,23.87425070200844,,Yes,DSL,19,Yes,Electronic check,Yes,20.20837622382732,575.9387223790786
250,44.0,Female,Month-to-month,37.185355243784564,717.2234415224583,No,DSL,19,Yes,Mailed check,No,37.74860218539254,1075.8351622836874
251,24.0,Female,Month-to-month,65.37248085019922,435.4335990217884,No,Fiber optic,6,No,Bank transfer (automatic),No,72.5722665036314,653.1503985326826
252,51.0,Female,Two year,69.54644949025318,3425.594779075278,No,Fiber optic,51,No,Mailed check,No,67.16852507990741,5138.392168612917
253,65.0,Male,Month-to-month,56.59818852363933,598.2044431320624,No,Fiber optic,10,Yes,Mailed check,Yes,59.82044431320624,897.3066646980935
254,52.0,Male,One year,88.24047341976612,3058.8121552632037,Yes,Fiber optic,34,Yes,Credit card (automatic),No,89.96506339009423,4588.218232894806
255,21.0,Female,Month-to-month,79.69922552435898,1135.732563547583,No,DSL,14,Yes,Credit card (automatic),No,81.12375453911307,1703.5988453213745
256,34.0,Male,Month-to-month,73.72323911163468,1250.2090043637186,Yes,Fiber optic,17,Yes,Bank transfer (automatic),No,73.54170613904228,1875.3135065455779
257,55.0,Female,Month-to-month,71.68682064396423,206.41413278182233,Yes,Fiber optic,3,Yes,Electronic check,No,68.80471092727412,309.6211991727335
258,31.0,Female,One year,86.98912510208662,3381.009762596787,Yes,Fiber optic,39,No,Mailed check,No,86.69255801530223,5071.514643895181
259,45.0,Female,Month-to-month,32.68320489593128,0.0,No,Fiber optic,1,No,Mailed check,Yes,0.0,0.0
260,49.0,Male,Two year,70.5693788087682,4552.633430974685,No,Fiber optic,65,No,Mailed check,No,70.04051432268747,6828.950146462028
261,28.0,Female,Month-to-month,64.68553738201275,173.2269098634303,No,DSL,3,Yes,Electronic check,Yes,57.7423032878101,259.84036479514543
262,39.0,Male,Month-to-month,40.35269004198332,207.43816752120372,No,DSL,5,Yes,Mailed check,No,41.48763350424075,311.1572512818056
263,18.0,Male,Two year,45.468788401960694,1881.8483749994957,No,Fiber optic,42,No,Mailed check,No,44.80591369046418,2822.7725624992436
264,27.0,Female,Month-to-month,47.21291584850333,428.67269636013674,No,DSL,10,Yes,Electronic check,Yes,42.867269636013674,643.0090445402051
265,36.0,Male,One year,68.7862913359616,863.4240389878313,No,Fiber optic,12,No,Credit card (automatic),No,71.95200324898595,1295.1360584817469
266,25.0,Male,One year,51.82695436169083,1055.0697858312094,No,Fiber optic,20,No,Credit card (automatic),No,52.75348929156047,1582.604678746814
267,59.0,Female,Month-to-month,111.92322552101902,532.6546507656168,No,Fiber optic,5,No,Bank transfer (automatic),No,106.53093015312336,798.9819761484252
268,22.0,Male,One year,42.819554284880816,1952.193866394016,No,DSL,45,Yes,Mailed check,No,43.38208591986702,2928.2907995910236
269,34.0,Male,Month-to-month,20.0,77.34210531570325,No,No,5,Yes,Mailed check,Yes,15.46842106314065,116.01315797355488
270,,Female,Month-to-month,48.59568021394083,,No,DSL,1,Yes,Bank transfer (automatic),Yes,51.74893168834683,77.62339753252024
271,57.0,Female,Month-to-month,63.617909565567366,684.931298391817,No,DSL,10,Yes,Bank transfer (automatic),No,68.4931298391817,1027.3969475877254
272,22.0,Male,Two year,70.34828497996462,3627.923764299847,No,Fiber optic,52,No,Bank transfer (automatic),No,69.76776469807398,5441.88564644977
273,53.0,Female,Month-to-month,79.71187840088004,1695.0407444276736,No,Fiber optic,22,Yes,Electronic check,Yes,77.04730656489426,2542.5611166415106
274,40.0,Female,One year,36.92734108500264,731.2900925489856,No,DSL,20,Yes,Bank transfer (automatic),No,36.56450462744928,1096.9351388234784
275,28.0,Male,Two year,99.75376892807027,2525.424741320554,No,Fiber optic,26,No,Credit card (automatic),No,97.1317208200213,3788.137111980831
276,45.0,Male,Month-to-month,81.23422055836886,1204.6408829079842,Yes,Fiber optic,15,Yes,Electronic check,No,80.3093921938656,1806.9613243619763
277,42.0,Female,Month-to-month,65.71552353316414,248.83022016698374,No,DSL,4,Yes,Electronic check,No,62.207555041745934,373.2453302504756
278,32.0,Male,Month-to-month,55.47740948712754,598.0221171373798,No,DSL,13,Yes,Mailed check,No,46.00170131825999,897.0331757060698
279,40.0,Female,Month-to-month,86.49768075457568,545.5178427146795,Yes,Fiber optic,6,No,Bank transfer (automatic),Yes,90.91964045244659,818.2767640720193
280,35.0,Female,Month-to-month,52.53894880645545,1041.644487795043,No,Fiber optic,20,Yes,Electronic check,No,52.08222438975215,1562.4667316925645
281,41.0,Male,One year,42.62884374965656,1508.4755101269197,No,DSL,34,No,Credit card (automatic),No,44.366926768438816,2262.7132651903794
282,47.0,Male,Two year,70.19720893334045,4222.609134990132,Yes,DSL,60,Yes,Electronic check,No,70.37681891650219,6333.913702485197
283,59.0,Female,Two year,101.19483894567928,,Yes,Fiber optic,70,Yes,Credit card (automatic),No,101.72027363876181,10680.62873206999
284,25.0,Female,Two year,47.058688005618464,1518.3212658345246,No,Fiber optic,31,Yes,Electronic check,No,48.978105349500794,2277.481898751787
285,65.0,Female,Two year,53.74604101795718,3218.1766069388937,No,DSL,60,No,Electronic check,No,53.636276782314894,4827.26491040834
286,18.0,Female,Month-to-month,61.38112399029545,797.9134524306457,Yes,Fiber optic,13,Yes,Credit card (automatic),No,61.377957879280444,1196.8701786459687
287,38.0,Male,One year,39.54452795952707,1661.2820690496796,No,DSL,44,No,Credit card (automatic),No,37.75641066021999,2491.9231035745197
288,47.0,Female,Two year,54.27259543033175,3101.2422313602897,No,DSL,56,No,Credit card (automatic),No,55.37932556000517,4651.863347040435
289,43.0,Male,Month-to-month,67.11444398548112,462.5162379122901,No,DSL,7,Yes,Electronic check,No,66.0737482731843,693.7743568684351
290,32.0,Male,Two year,79.03324946568388,3506.2096984383757,No,Fiber optic,45,No,Mailed check,No,77.91577107640835,5259.314547657564
291,37.0,Female,Month-to-month,63.6097510016193,355.0348793324679,Yes,Fiber optic,5,Yes,Electronic check,No,71.00697586649358,532.5523189987018
292,34.0,Male,One year,80.2972235987032,1978.7387539680706,No,Fiber optic,26,No,Electronic check,No,76.10533669107964,2968.108130952106
293,32.0,Male,One year,62.80047652838198,1988.1515377645644,No,Fiber optic,32,No,Electronic check,No,62.12973555514264,2982.2273066468465
294,50.0,Female,Two year,78.24228601461203,3801.0452807619695,No,Fiber optic,48,No,Electronic check,No,79.1884433492077,5701.567921142954
295,44.0,Male,Month-to-month,70.946985506836,1184.2126610179166,No,DSL,17,Yes,Credit card (automatic),No,69.65956829517157,1776.318991526875
296,31.0,Male,One year,20.0,324.10390245257094,Yes,DSL,18,Yes,Electronic check,No,18.005772358476165,486.1558536788564
297,50.0,Female,Month-to-month,27.972522985400335,594.5877658231599,No,No,22,Yes,Bank transfer (automatic),No,27.02671662832545,891.8816487347399
298,43.0,Female,Month-to-month,39.21890156859063,605.4437650112027,Yes,Fiber optic,18,Yes,Bank transfer (automatic),No,33.63576472284459,908.165647516804
299,49.0,Female,One year,94.56655421088922,2872.770547915828,Yes,Fiber optic,30,No,Electronic check,No,95.75901826386094,4309.155821873742
300,47.0,Female,One year,40.44461585190709,721.858783235482,Yes,DSL,18,Yes,Credit card (automatic),No,40.103265735304554,1082.788174853223
301,30.0,Female,One year,45.64657244787032,1584.013805175723,No,Fiber optic,35,No,Electronic check,No,45.257537290734945,2376.0207077635846
302,33.0,Female,Month-to-month,83.90538454177495,909.5257991390724,No,Fiber optic,11,Yes,Credit card (automatic),No,82.6841635580975,1364.2886987086085
303,48.0,Female,Month-to-month,55.46255094713616,499.8669484474546,Yes,DSL,9,Yes,Credit card (automatic),No,55.54077204971718,749.8004226711819
304,47.0,Male,One year,50.01626194076684,632.8670118228054,Yes,Fiber optic,12,No,Credit card (automatic),No,52.738917651900444,949.300517734208
305,39.0,Male,Month-to-month,44.94000485663213,986.0769297859443,Yes,Fiber optic,22,No,Bank transfer (automatic),No,44.82167862663383,1479.1153946789166
306,41.0,Female,Month-to-month,47.18777768763076,309.4203940920555,No,DSL,8,Yes,Electronic check,Yes,38.67754926150694,464.1305911380833
307,55.0,Male,Two year,31.93869574743205,2168.668421155151,No,DSL,67,No,Electronic check,No,32.36818539037539,3253.0026317327265
308,32.0,Male,Month-to-month,34.07790540614559,93.0842953625025,No,DSL,2,Yes,Bank transfer (automatic),No,46.54214768125125,139.62644304375374
309,46.0,Female,One year,51.734311856321504,1355.368458175182,No,DSL,26,Yes,Mailed check,No,52.129556083660844,2033.052687262773
310,37.0,Male,Month-to-month,50.682567314898066,1118.0959789609253,No,Fiber optic,21,Yes,Credit card (automatic),No,53.24266566480597,1677.143968441388
311,37.0,Female,Month-to-month,56.398089350398145,1016.6845421278146,Yes,DSL,18,Yes,Bank transfer (automatic),Yes,56.482474562656364,1525.0268131917219
312,53.0,Male,Month-to-month,72.35215393825214,1285.555421399749,No,DSL,17,Yes,Electronic check,No,75.62090714116171,1928.3331320996235
313,49.0,Female,Month-to-month,20.0,370.36055107391985,No,No,15,Yes,Electronic check,No,24.69070340492799,555.5408266108798
314,49.0,Male,Month-to-month,72.6030212397117,1481.176069070458,No,Fiber optic,20,Yes,Electronic check,No,74.0588034535229,2221.764103605687
315,55.0,Male,Month-to-month,110.36193465670974,2169.842012040298,No,Fiber optic,20,Yes,Bank transfer (automatic),Yes,108.4921006020149,3254.763018060447
316,40.0,Male,Month-to-month,46.24797765245306,409.6925129469555,No,Fiber optic,9,Yes,Electronic check,No,45.5213903274395,614.5387694204333
317,48.0,Female,Month-to-month,31.912351951807416,157.67985755834096,No,No,3,No,Bank transfer (automatic),No,52.55995251944699,236.51978633751145
318,36.0,Male,Month-to-month,66.06286396868722,1246.3758860702692,No,DSL,20,No,Bank transfer (automatic),Yes,62.31879430351346,1869.5638291054038
319,43.0,Male,Month-to-month,87.08634678347566,1635.0429054771073,Yes,Fiber optic,19,No,Electronic check,No,86.05488976195302,2452.564358215661
320,38.0,Female,Month-to-month,95.83495701465262,1707.88098444141,Yes,Fiber optic,18,No,Bank transfer (automatic),No,94.88227691341166,2561.821476662115
321,41.0,Female,Two year,54.20862448937928,2287.7103230256225,No,DSL,43,No,Bank transfer (automatic),Yes,53.20256565175866,3431.565484538434
322,47.0,Male,One year,58.341410088014655,2435.6417611045404,Yes,Fiber optic,41,No,Mailed check,No,59.40589661230586,3653.462641656811
323,30.0,Male,One year,30.945732912205674,390.18954849850695,No,No,12,No,Credit card (automatic),No,32.51579570820891,585.2843227477604
